100, 100, 30, 30, 0.9, 238
(1, 1, 30, 1265)
(1, 2, 30, 1265)
(1, 3, 30, 1265)
(1, 4, 30, 1265)
(1, 5, 30, 1265)
(1, 6, 30, 1265)
(1, 7, 30, 1265)
(1, 8, 30, 1265)
(1, 9, 30, 1138)
(1, 10, 30, 1138)
(1, 11, 30, 1138)
(1, 12, 30, 1138)
(1, 13, 30, 1138)
(1, 14, 30, 1138)
(1, 15, 30, 1138)
(1, 16, 30, 1138)
(1, 17, 30, 1138)
(1, 18, 30, 1138)
(1, 19, 30, 1138)
(1, 20, 30, 1138)
(1, 21, 30, 1138)
(1, 22, 30, 1138)
(1, 23, 30, 1138)
(1, 24, 30, 1138)
(1, 25, 30, 1138)
(1, 26, 30, 1138)
(1, 27, 30, 1138)
(1, 28, 30, 1138)
(1, 29, 30, 1138)
(1, 30, 30, 1138)
(2, 1, 27.0, 1138)
(2, 2, 27.0, 1133)
(2, 3, 27.0, 1133)
(2, 4, 27.0, 955)
(2, 5, 27.0, 955)
(2, 6, 27.0, 920)
(2, 7, 27.0, 920)
(2, 8, 27.0, 920)
(2, 9, 27.0, 920)
(2, 10, 27.0, 920)
(2, 11, 27.0, 920)
(2, 12, 27.0, 920)
(2, 13, 27.0, 920)
(2, 14, 27.0, 920)
(2, 15, 27.0, 920)
(2, 16, 27.0, 920)
(2, 17, 27.0, 920)
(2, 18, 27.0, 920)
(2, 19, 27.0, 920)
(2, 20, 27.0, 920)
(2, 21, 27.0, 920)
(2, 22, 27.0, 920)
(2, 23, 27.0, 920)
(2, 24, 27.0, 890)
(2, 26, 27.0, 890)
(2, 27, 27.0, 890)
(2, 29, 27.0, 890)
(2, 30, 27.0, 890)
(2, 31, 27.0, 890)
(2, 32, 27.0, 890)
(3, 1, 24.3, 890)
(3, 3, 24.3, 890)
(3, 4, 24.3, 890)
(3, 5, 24.3, 890)
(3, 7, 24.3, 890)
(3, 8, 24.3, 890)
(3, 9, 24.3, 890)
(3, 10, 24.3, 890)
(3, 11, 24.3, 890)
(3, 12, 24.3, 890)
(3, 13, 24.3, 890)
(3, 15, 24.3, 864)
(3, 16, 24.3, 864)
(3, 17, 24.3, 864)
(3, 18, 24.3, 864)
(3, 19, 24.3, 864)
(3, 20, 24.3, 864)
(3, 21, 24.3, 859)
(3, 22, 24.3, 859)
(3, 23, 24.3, 859)
(3, 24, 24.3, 859)
(3, 25, 24.3, 859)
(3, 26, 24.3, 859)
(3, 27, 24.3, 859)
(3, 28, 24.3, 859)
(3, 29, 24.3, 859)
(3, 30, 24.3, 859)
(3, 32, 24.3, 859)
(3, 33, 24.3, 859)
(3, 34, 24.3, 859)
(4, 1, 21.87, 859)
(4, 2, 21.87, 859)
(4, 3, 21.87, 859)
(4, 4, 21.87, 859)
(4, 6, 21.87, 859)
(4, 7, 21.87, 859)
(4, 8, 21.87, 859)
(4, 9, 21.87, 859)
(4, 10, 21.87, 859)
(4, 11, 21.87, 859)
(4, 12, 21.87, 851)
(4, 13, 21.87, 851)
(4, 14, 21.87, 851)
(4, 15, 21.87, 851)
(4, 16, 21.87, 851)
(4, 17, 21.87, 851)
(4, 18, 21.87, 851)
(4, 19, 21.87, 850)
(4, 20, 21.87, 889)
(4, 21, 21.87, 889)
(4, 22, 21.87, 889)
(4, 23, 21.87, 889)
(4, 24, 21.87, 889)
(4, 25, 21.87, 889)
(4, 26, 21.87, 889)
(4, 27, 21.87, 889)
(4, 28, 21.87, 889)
(4, 29, 21.87, 889)
(4, 30, 21.87, 889)
(4, 31, 21.87, 889)
(5, 1, 19.683, 889)
(5, 2, 19.683, 889)
(5, 3, 19.683, 889)
(5, 4, 19.683, 889)
(5, 5, 19.683, 889)
(5, 6, 19.683, 889)
(5, 7, 19.683, 889)
(5, 8, 19.683, 889)
(5, 9, 19.683, 889)
(5, 10, 19.683, 889)
(5, 11, 19.683, 889)
(5, 12, 19.683, 889)
(5, 13, 19.683, 889)
(5, 14, 19.683, 889)
(5, 15, 19.683, 889)
(5, 16, 19.683, 889)
(5, 17, 19.683, 889)
(5, 18, 19.683, 889)
(5, 19, 19.683, 889)
(5, 21, 19.683, 889)
(5, 22, 19.683, 889)
(5, 23, 19.683, 889)
(5, 24, 19.683, 889)
(5, 25, 19.683, 889)
(5, 26, 19.683, 896)
(5, 27, 19.683, 896)
(5, 28, 19.683, 896)
(5, 29, 19.683, 896)
(5, 30, 19.683, 896)
(5, 31, 19.683, 896)
(6, 1, 17.7147, 896)
(6, 5, 17.7147, 896)
(6, 6, 17.7147, 896)
(6, 7, 17.7147, 896)
(6, 8, 17.7147, 896)
(6, 9, 17.7147, 896)
(6, 10, 17.7147, 896)
(6, 11, 17.7147, 896)
(6, 12, 17.7147, 896)
(6, 13, 17.7147, 888)
(6, 14, 17.7147, 888)
(6, 15, 17.7147, 888)
(6, 16, 17.7147, 888)
(6, 17, 17.7147, 715)
(6, 18, 17.7147, 715)
(6, 19, 17.7147, 715)
(6, 20, 17.7147, 715)
(6, 21, 17.7147, 715)
(6, 22, 17.7147, 715)
(6, 23, 17.7147, 715)
(6, 24, 17.7147, 715)
(6, 25, 17.7147, 715)
(6, 26, 17.7147, 715)
(6, 27, 17.7147, 715)
(6, 28, 17.7147, 715)
(6, 29, 17.7147, 715)
(6, 30, 17.7147, 715)
(6, 31, 17.7147, 715)
(6, 32, 17.7147, 715)
(6, 33, 17.7147, 715)
(7, 1, 15.943230000000002, 715)
(7, 2, 15.943230000000002, 715)
(7, 3, 15.943230000000002, 593)
(7, 6, 15.943230000000002, 593)
(7, 8, 15.943230000000002, 593)
(7, 9, 15.943230000000002, 593)
(7, 10, 15.943230000000002, 593)
(7, 11, 15.943230000000002, 593)
(7, 12, 15.943230000000002, 483)
(7, 13, 15.943230000000002, 483)
(7, 14, 15.943230000000002, 483)
(7, 15, 15.943230000000002, 483)
(7, 16, 15.943230000000002, 483)
(7, 18, 15.943230000000002, 475)
(7, 19, 15.943230000000002, 483)
(7, 20, 15.943230000000002, 483)
(7, 21, 15.943230000000002, 483)
(7, 22, 15.943230000000002, 483)
(7, 24, 15.943230000000002, 483)
(7, 26, 15.943230000000002, 483)
(7, 27, 15.943230000000002, 483)
(7, 28, 15.943230000000002, 483)
(7, 29, 15.943230000000002, 483)
(7, 30, 15.943230000000002, 483)
(7, 31, 15.943230000000002, 483)
(7, 32, 15.943230000000002, 483)
(7, 33, 15.943230000000002, 483)
(7, 34, 15.943230000000002, 483)
(7, 35, 15.943230000000002, 483)
(7, 36, 15.943230000000002, 483)
(8, 1, 14.348907000000002, 483)
(8, 2, 14.348907000000002, 483)
(8, 3, 14.348907000000002, 483)
(8, 5, 14.348907000000002, 483)
(8, 6, 14.348907000000002, 484)
(8, 7, 14.348907000000002, 492)
(8, 8, 14.348907000000002, 492)
(8, 10, 14.348907000000002, 492)
(8, 11, 14.348907000000002, 486)
(8, 12, 14.348907000000002, 486)
(8, 13, 14.348907000000002, 486)
(8, 14, 14.348907000000002, 486)
(8, 15, 14.348907000000002, 486)
(8, 16, 14.348907000000002, 486)
(8, 17, 14.348907000000002, 486)
(8, 18, 14.348907000000002, 486)
(8, 19, 14.348907000000002, 486)
(8, 20, 14.348907000000002, 486)
(8, 21, 14.348907000000002, 486)
(8, 23, 14.348907000000002, 486)
(8, 24, 14.348907000000002, 486)
(8, 25, 14.348907000000002, 486)
(8, 26, 14.348907000000002, 486)
(8, 27, 14.348907000000002, 486)
(8, 28, 14.348907000000002, 486)
(8, 30, 14.348907000000002, 486)
(8, 31, 14.348907000000002, 486)
(8, 32, 14.348907000000002, 486)
(8, 34, 14.348907000000002, 482)
(8, 35, 14.348907000000002, 482)
(9, 1, 12.914016300000002, 482)
(9, 2, 12.914016300000002, 482)
(9, 3, 12.914016300000002, 482)
(9, 4, 12.914016300000002, 482)
(9, 5, 12.914016300000002, 482)
(9, 6, 12.914016300000002, 482)
(9, 7, 12.914016300000002, 482)
(9, 8, 12.914016300000002, 482)
(9, 9, 12.914016300000002, 482)
(9, 10, 12.914016300000002, 482)
(9, 11, 12.914016300000002, 482)
(9, 12, 12.914016300000002, 480)
(9, 13, 12.914016300000002, 480)
(9, 14, 12.914016300000002, 480)
(9, 15, 12.914016300000002, 480)
(9, 16, 12.914016300000002, 480)
(9, 17, 12.914016300000002, 480)
(9, 18, 12.914016300000002, 480)
(9, 19, 12.914016300000002, 480)
(9, 20, 12.914016300000002, 480)
(9, 21, 12.914016300000002, 480)
(9, 22, 12.914016300000002, 480)
(9, 23, 12.914016300000002, 480)
(9, 24, 12.914016300000002, 480)
(9, 25, 12.914016300000002, 480)
(9, 26, 12.914016300000002, 480)
(9, 27, 12.914016300000002, 480)
(9, 28, 12.914016300000002, 480)
(9, 30, 12.914016300000002, 480)
(9, 31, 12.914016300000002, 480)
(10, 1, 11.622614670000003, 480)
(10, 2, 11.622614670000003, 480)
(10, 3, 11.622614670000003, 480)
(10, 4, 11.622614670000003, 480)
(10, 5, 11.622614670000003, 480)
(10, 6, 11.622614670000003, 480)
(10, 7, 11.622614670000003, 480)
(10, 8, 11.622614670000003, 480)
(10, 9, 11.622614670000003, 480)
(10, 10, 11.622614670000003, 485)
(10, 11, 11.622614670000003, 485)
(10, 12, 11.622614670000003, 485)
(10, 13, 11.622614670000003, 485)
(10, 15, 11.622614670000003, 485)
(10, 16, 11.622614670000003, 485)
(10, 17, 11.622614670000003, 476)
(10, 18, 11.622614670000003, 476)
(10, 19, 11.622614670000003, 476)
(10, 20, 11.622614670000003, 476)
(10, 21, 11.622614670000003, 476)
(10, 22, 11.622614670000003, 476)
(10, 24, 11.622614670000003, 476)
(10, 25, 11.622614670000003, 476)
(10, 26, 11.622614670000003, 476)
(10, 27, 11.622614670000003, 476)
(10, 28, 11.622614670000003, 476)
(10, 29, 11.622614670000003, 476)
(10, 30, 11.622614670000003, 476)
(10, 32, 11.622614670000003, 476)
(10, 33, 11.622614670000003, 476)
(11, 1, 10.460353203000002, 476)
(11, 2, 10.460353203000002, 476)
(11, 3, 10.460353203000002, 476)
(11, 4, 10.460353203000002, 476)
(11, 5, 10.460353203000002, 476)
(11, 7, 10.460353203000002, 476)
(11, 8, 10.460353203000002, 476)
(11, 9, 10.460353203000002, 476)
(11, 10, 10.460353203000002, 476)
(11, 11, 10.460353203000002, 476)
(11, 12, 10.460353203000002, 476)
(11, 13, 10.460353203000002, 476)
(11, 14, 10.460353203000002, 476)
(11, 15, 10.460353203000002, 476)
(11, 16, 10.460353203000002, 476)
(11, 17, 10.460353203000002, 235)
(11, 18, 10.460353203000002, 235)
(11, 19, 10.460353203000002, 235)
(11, 20, 10.460353203000002, 235)
(11, 21, 10.460353203000002, 235)
(11, 22, 10.460353203000002, 235)
(11, 23, 10.460353203000002, 235)
(11, 24, 10.460353203000002, 235)
(11, 25, 10.460353203000002, 235)
(11, 26, 10.460353203000002, 235)
(11, 27, 10.460353203000002, 235)
(11, 28, 10.460353203000002, 235)
(11, 29, 10.460353203000002, 235)
(11, 30, 10.460353203000002, 235)
(11, 31, 10.460353203000002, 235)
(12, 1, 9.414317882700002, 235)
(12, 2, 9.414317882700002, 235)
(12, 3, 9.414317882700002, 235)
(12, 4, 9.414317882700002, 235)
(12, 6, 9.414317882700002, 235)
(12, 7, 9.414317882700002, 235)
(12, 8, 9.414317882700002, 235)
(12, 9, 9.414317882700002, 235)
(12, 10, 9.414317882700002, 235)
(12, 11, 9.414317882700002, 235)
(12, 13, 9.414317882700002, 235)
(12, 14, 9.414317882700002, 235)
(12, 15, 9.414317882700002, 235)
(12, 16, 9.414317882700002, 235)
(12, 17, 9.414317882700002, 235)
(12, 18, 9.414317882700002, 235)
(12, 19, 9.414317882700002, 235)
(12, 20, 9.414317882700002, 235)
(12, 21, 9.414317882700002, 235)
(12, 22, 9.414317882700002, 235)
(12, 23, 9.414317882700002, 235)
(12, 24, 9.414317882700002, 235)
(12, 25, 9.414317882700002, 235)
(12, 26, 9.414317882700002, 235)
(12, 27, 9.414317882700002, 235)
(12, 28, 9.414317882700002, 235)
(12, 30, 9.414317882700002, 235)
(12, 31, 9.414317882700002, 235)
(12, 32, 9.414317882700002, 235)
(12, 34, 9.414317882700002, 235)
(13, 1, 8.472886094430002, 235)
(13, 2, 8.472886094430002, 235)
(13, 3, 8.472886094430002, 235)
(13, 4, 8.472886094430002, 235)
(13, 5, 8.472886094430002, 235)
(13, 6, 8.472886094430002, 235)
(13, 7, 8.472886094430002, 235)
(13, 8, 8.472886094430002, 235)
(13, 9, 8.472886094430002, 235)
(13, 10, 8.472886094430002, 235)
(13, 11, 8.472886094430002, 235)
(13, 12, 8.472886094430002, 235)
(13, 13, 8.472886094430002, 235)
(13, 14, 8.472886094430002, 235)
(13, 15, 8.472886094430002, 235)
(13, 16, 8.472886094430002, 235)
(13, 17, 8.472886094430002, 235)
(13, 18, 8.472886094430002, 235)
(13, 19, 8.472886094430002, 235)
(13, 22, 8.472886094430002, 235)
(13, 24, 8.472886094430002, 235)
(13, 25, 8.472886094430002, 235)
(13, 26, 8.472886094430002, 235)
(13, 27, 8.472886094430002, 235)
(13, 28, 8.472886094430002, 235)
(13, 29, 8.472886094430002, 235)
(13, 30, 8.472886094430002, 235)
(13, 31, 8.472886094430002, 235)
(13, 32, 8.472886094430002, 235)
(13, 33, 8.472886094430002, 243)
(14, 1, 7.6255974849870025, 243)
(14, 2, 7.6255974849870025, 243)
(14, 3, 7.6255974849870025, 243)
(14, 4, 7.6255974849870025, 243)
(14, 5, 7.6255974849870025, 243)
(14, 6, 7.6255974849870025, 243)
(14, 7, 7.6255974849870025, 243)
(14, 8, 7.6255974849870025, 243)
(14, 9, 7.6255974849870025, 243)
(14, 10, 7.6255974849870025, 243)
(14, 11, 7.6255974849870025, 243)
(14, 12, 7.6255974849870025, 243)
(14, 13, 7.6255974849870025, 243)
(14, 14, 7.6255974849870025, 243)
(14, 15, 7.6255974849870025, 243)
(14, 16, 7.6255974849870025, 243)
(14, 17, 7.6255974849870025, 243)
(14, 18, 7.6255974849870025, 243)
(14, 19, 7.6255974849870025, 243)
(14, 20, 7.6255974849870025, 243)
(14, 21, 7.6255974849870025, 243)
(14, 22, 7.6255974849870025, 243)
(14, 23, 7.6255974849870025, 243)
(14, 24, 7.6255974849870025, 243)
(14, 25, 7.6255974849870025, 243)
(14, 26, 7.6255974849870025, 243)
(14, 27, 7.6255974849870025, 243)
(14, 28, 7.6255974849870025, 243)
(14, 29, 7.6255974849870025, 243)
(14, 30, 7.6255974849870025, 243)
(15, 1, 6.863037736488303, 243)
(15, 2, 6.863037736488303, 243)
(15, 3, 6.863037736488303, 243)
(15, 4, 6.863037736488303, 243)
(15, 5, 6.863037736488303, 243)
(15, 6, 6.863037736488303, 243)
(15, 7, 6.863037736488303, 243)
(15, 8, 6.863037736488303, 243)
(15, 9, 6.863037736488303, 243)
(15, 10, 6.863037736488303, 243)
(15, 11, 6.863037736488303, 243)
(15, 12, 6.863037736488303, 243)
(15, 13, 6.863037736488303, 243)
(15, 15, 6.863037736488303, 243)
(15, 16, 6.863037736488303, 243)
(15, 17, 6.863037736488303, 243)
(15, 18, 6.863037736488303, 243)
(15, 19, 6.863037736488303, 243)
(15, 20, 6.863037736488303, 243)
(15, 21, 6.863037736488303, 243)
(15, 22, 6.863037736488303, 243)
(15, 23, 6.863037736488303, 243)
(15, 24, 6.863037736488303, 243)
(15, 25, 6.863037736488303, 243)
(15, 26, 6.863037736488303, 243)
(15, 27, 6.863037736488303, 243)
(15, 28, 6.863037736488303, 243)
(15, 29, 6.863037736488303, 243)
(15, 30, 6.863037736488303, 243)
(15, 31, 6.863037736488303, 243)
(16, 1, 6.176733962839473, 243)
(16, 2, 6.176733962839473, 243)
(16, 3, 6.176733962839473, 243)
(16, 5, 6.176733962839473, 243)
(16, 6, 6.176733962839473, 243)
(16, 7, 6.176733962839473, 243)
(16, 8, 6.176733962839473, 243)
(16, 9, 6.176733962839473, 243)
(16, 11, 6.176733962839473, 243)
(16, 12, 6.176733962839473, 243)
(16, 13, 6.176733962839473, 243)
(16, 14, 6.176733962839473, 243)
(16, 15, 6.176733962839473, 243)
(16, 16, 6.176733962839473, 243)
(16, 17, 6.176733962839473, 243)
(16, 18, 6.176733962839473, 243)
(16, 20, 6.176733962839473, 243)
(16, 21, 6.176733962839473, 243)
(16, 22, 6.176733962839473, 243)
(16, 23, 6.176733962839473, 243)
(16, 24, 6.176733962839473, 243)
(16, 25, 6.176733962839473, 243)
(16, 27, 6.176733962839473, 243)
(16, 28, 6.176733962839473, 243)
(16, 29, 6.176733962839473, 243)
(16, 30, 6.176733962839473, 243)
(16, 31, 6.176733962839473, 243)
(16, 32, 6.176733962839473, 243)
(16, 33, 6.176733962839473, 243)
(16, 34, 6.176733962839473, 243)
(17, 1, 5.559060566555526, 243)
(17, 2, 5.559060566555526, 243)
(17, 3, 5.559060566555526, 243)
(17, 4, 5.559060566555526, 243)
(17, 5, 5.559060566555526, 243)
(17, 6, 5.559060566555526, 243)
(17, 7, 5.559060566555526, 243)
(17, 8, 5.559060566555526, 243)
(17, 9, 5.559060566555526, 243)
(17, 10, 5.559060566555526, 243)
(17, 11, 5.559060566555526, 243)
(17, 12, 5.559060566555526, 243)
(17, 13, 5.559060566555526, 243)
(17, 14, 5.559060566555526, 243)
(17, 15, 5.559060566555526, 243)
(17, 16, 5.559060566555526, 243)
(17, 17, 5.559060566555526, 243)
(17, 18, 5.559060566555526, 243)
(17, 19, 5.559060566555526, 243)
(17, 20, 5.559060566555526, 243)
(17, 21, 5.559060566555526, 243)
(17, 22, 5.559060566555526, 243)
(17, 23, 5.559060566555526, 243)
(17, 24, 5.559060566555526, 243)
(17, 27, 5.559060566555526, 243)
(17, 28, 5.559060566555526, 243)
(17, 29, 5.559060566555526, 243)
(17, 30, 5.559060566555526, 243)
(17, 31, 5.559060566555526, 243)
(17, 32, 5.559060566555526, 243)
(18, 1, 5.003154509899973, 243)
(18, 2, 5.003154509899973, 243)
(18, 4, 5.003154509899973, 243)
(18, 5, 5.003154509899973, 146)
(18, 6, 5.003154509899973, 146)
(18, 7, 5.003154509899973, 146)
(18, 8, 5.003154509899973, 146)
(18, 9, 5.003154509899973, 146)
(18, 11, 5.003154509899973, 146)
(18, 12, 5.003154509899973, 146)
(18, 13, 5.003154509899973, 146)
(18, 14, 5.003154509899973, 146)
(18, 16, 5.003154509899973, 146)
(18, 17, 5.003154509899973, 146)
(18, 19, 5.003154509899973, 146)
(18, 20, 5.003154509899973, 146)
(18, 21, 5.003154509899973, 146)
(18, 22, 5.003154509899973, 147)
(18, 23, 5.003154509899973, 147)
(18, 24, 5.003154509899973, 147)
(18, 25, 5.003154509899973, 147)
(18, 26, 5.003154509899973, 147)
(18, 27, 5.003154509899973, 147)
(18, 28, 5.003154509899973, 147)
(18, 29, 5.003154509899973, 147)
(18, 30, 5.003154509899973, 147)
(18, 31, 5.003154509899973, 147)
(18, 32, 5.003154509899973, 147)
(18, 33, 5.003154509899973, 147)
(18, 34, 5.003154509899973, 147)
(19, 1, 4.502839058909976, 147)
(19, 2, 4.502839058909976, 147)
(19, 3, 4.502839058909976, 147)
(19, 4, 4.502839058909976, 147)
(19, 5, 4.502839058909976, 147)
(19, 6, 4.502839058909976, 147)
(19, 7, 4.502839058909976, 147)
(19, 8, 4.502839058909976, 147)
(19, 9, 4.502839058909976, 147)
(19, 10, 4.502839058909976, 147)
(19, 11, 4.502839058909976, 147)
(19, 12, 4.502839058909976, 147)
(19, 13, 4.502839058909976, 147)
(19, 14, 4.502839058909976, 147)
(19, 15, 4.502839058909976, 147)
(19, 16, 4.502839058909976, 147)
(19, 19, 4.502839058909976, 147)
(19, 20, 4.502839058909976, 147)
(19, 21, 4.502839058909976, 147)
(19, 22, 4.502839058909976, 147)
(19, 23, 4.502839058909976, 147)
(19, 24, 4.502839058909976, 147)
(19, 25, 4.502839058909976, 147)
(19, 26, 4.502839058909976, 147)
(19, 28, 4.502839058909976, 147)
(19, 29, 4.502839058909976, 147)
(19, 30, 4.502839058909976, 147)
(19, 31, 4.502839058909976, 147)
(19, 33, 4.502839058909976, 147)
(19, 34, 4.502839058909976, 147)
(20, 1, 4.052555153018979, 147)
(20, 2, 4.052555153018979, 147)
(20, 3, 4.052555153018979, 147)
(20, 5, 4.052555153018979, 147)
(20, 6, 4.052555153018979, 147)
(20, 7, 4.052555153018979, 147)
(20, 8, 4.052555153018979, 147)
(20, 9, 4.052555153018979, 147)
(20, 10, 4.052555153018979, 147)
(20, 11, 4.052555153018979, 147)
(20, 12, 4.052555153018979, 147)
(20, 13, 4.052555153018979, 147)
(20, 14, 4.052555153018979, 147)
(20, 16, 4.052555153018979, 147)
(20, 17, 4.052555153018979, 147)
(20, 18, 4.052555153018979, 147)
(20, 19, 4.052555153018979, 147)
(20, 20, 4.052555153018979, 147)
(20, 22, 4.052555153018979, 147)
(20, 23, 4.052555153018979, 147)
(20, 24, 4.052555153018979, 147)
(20, 25, 4.052555153018979, 147)
(20, 26, 4.052555153018979, 147)
(20, 27, 4.052555153018979, 147)
(20, 29, 4.052555153018979, 147)
(20, 30, 4.052555153018979, 147)
(20, 31, 4.052555153018979, 147)
(20, 33, 4.052555153018979, 147)
(20, 34, 4.052555153018979, 147)
(20, 35, 4.052555153018979, 147)
(21, 1, 3.6472996377170808, 147)
(21, 4, 3.6472996377170808, 147)
(21, 5, 3.6472996377170808, 147)
(21, 6, 3.6472996377170808, 147)
(21, 7, 3.6472996377170808, 147)
(21, 8, 3.6472996377170808, 147)
(21, 9, 3.6472996377170808, 147)
(21, 10, 3.6472996377170808, 147)
(21, 11, 3.6472996377170808, 147)
(21, 12, 3.6472996377170808, 147)
(21, 13, 3.6472996377170808, 147)
(21, 14, 3.6472996377170808, 147)
(21, 15, 3.6472996377170808, 147)
(21, 17, 3.6472996377170808, 147)
(21, 18, 3.6472996377170808, 147)
(21, 19, 3.6472996377170808, 147)
(21, 20, 3.6472996377170808, 147)
(21, 21, 3.6472996377170808, 147)
(21, 22, 3.6472996377170808, 147)
(21, 24, 3.6472996377170808, 147)
(21, 25, 3.6472996377170808, 147)
(21, 27, 3.6472996377170808, 147)
(21, 28, 3.6472996377170808, 147)
(21, 29, 3.6472996377170808, 147)
(21, 30, 3.6472996377170808, 147)
(21, 32, 3.6472996377170808, 147)
(21, 33, 3.6472996377170808, 147)
(21, 34, 3.6472996377170808, 147)
(21, 35, 3.6472996377170808, 147)
(21, 36, 3.6472996377170808, 147)
(22, 1, 3.282569673945373, 147)
(22, 2, 3.282569673945373, 147)
(22, 3, 3.282569673945373, 147)
(22, 4, 3.282569673945373, 147)
(22, 5, 3.282569673945373, 147)
(22, 6, 3.282569673945373, 147)
(22, 7, 3.282569673945373, 147)
(22, 8, 3.282569673945373, 147)
(22, 9, 3.282569673945373, 147)
(22, 11, 3.282569673945373, 147)
(22, 12, 3.282569673945373, 147)
(22, 14, 3.282569673945373, 147)
(22, 15, 3.282569673945373, 147)
(22, 16, 3.282569673945373, 147)
(22, 19, 3.282569673945373, 147)
(22, 20, 3.282569673945373, 147)
(22, 21, 3.282569673945373, 147)
(22, 22, 3.282569673945373, 147)
(22, 24, 3.282569673945373, 147)
(22, 25, 3.282569673945373, 147)
(22, 26, 3.282569673945373, 147)
(22, 27, 3.282569673945373, 147)
(22, 28, 3.282569673945373, 147)
(22, 29, 3.282569673945373, 147)
(22, 30, 3.282569673945373, 147)
(22, 31, 3.282569673945373, 147)
(22, 32, 3.282569673945373, 147)
(22, 33, 3.282569673945373, 147)
(22, 34, 3.282569673945373, 147)
(22, 35, 3.282569673945373, 147)
(23, 1, 2.954312706550836, 147)
(23, 2, 2.954312706550836, 147)
(23, 3, 2.954312706550836, 147)
(23, 4, 2.954312706550836, 147)
(23, 5, 2.954312706550836, 147)
(23, 6, 2.954312706550836, 147)
(23, 7, 2.954312706550836, 147)
(23, 8, 2.954312706550836, 147)
(23, 9, 2.954312706550836, 147)
(23, 10, 2.954312706550836, 147)
(23, 11, 2.954312706550836, 147)
(23, 12, 2.954312706550836, 147)
(23, 13, 2.954312706550836, 147)
(23, 14, 2.954312706550836, 147)
(23, 15, 2.954312706550836, 147)
(23, 16, 2.954312706550836, 147)
(23, 17, 2.954312706550836, 147)
(23, 18, 2.954312706550836, 147)
(23, 19, 2.954312706550836, 147)
(23, 20, 2.954312706550836, 147)
(23, 21, 2.954312706550836, 147)
(23, 22, 2.954312706550836, 147)
(23, 24, 2.954312706550836, 146)
(23, 25, 2.954312706550836, 146)
(23, 26, 2.954312706550836, 146)
(23, 27, 2.954312706550836, 146)
(23, 28, 2.954312706550836, 146)
(23, 30, 2.954312706550836, 147)
(23, 31, 2.954312706550836, 147)
(23, 32, 2.954312706550836, 147)
(24, 1, 2.6588814358957524, 147)
